0.0,0.0,13.0,17.0,22.0,2.0,3.0,41.0,2.0,0.0
0.0,8.0,6.0,12.0,0.0,0.0,21.0,39.0,13.0,1.0
3.0,10.0,3.0,14.0,3.0,20.0,39.0,7.0,1.0,0.0
1.0,0.0,0.0,12.0,15.0,17.0,2.0,38.0,15.0,0.0
5.0,8.0,12.0,14.0,2.0,2.0,39.0,0.0,18.0,0.0
0.0,6.0,6.0,14.0,0.0,19.0,0.0,39.0,16.0,0.0
0.0,0.0,2.0,8.0,18.0,2.0,23.0,39.0,8.0,0.0
0.0,4.0,9.0,16.0,0.0,20.0,0.0,39.0,11.0,1.0
3.0,5.0,1.0,0.0,19.0,21.0,2.0,40.0,8.0,1.0
3.0,9.0,3.0,14.0,2.0,20.0,38.0,6.0,5.0,0.0
